ArX_C_NMR,ArX_C_isotropic,ArX_C_Mulliken,ArX_C_area,ArX_R_isotropic,ArX_R_Mulliken,ArX_R_area,ArX_bond_order,ArX_bond_length,ArX_E_HOMO,ArX_E_LUMO,ArX_electroneg,ArX_hardness,ArX_dipole,ArB(OR)2_C_NMR,ArB(OR)2_C_isotropic,ArB(OR)2_C_Mulliken,ArB(OR)2_C_area,ArB(OR)2_B_isotropic,ArB(OR)2_B_Mulliken,ArB(OR)2_B_area,ArB(OR)2_bond_order,ArB(OR)2_bond_length,ArB(OR)2_HOMO,ArB(OR)2_LUMO,ArB(OR)2_electroneg,Ar-B(OR)2_hardness,Ar-B(OR)2_dipole,catalyst_Pd_charge,catalyst_Pd_expoarea,catalyst_P_charge,catalyst_P_expoarea,catalyst_HOMO,catalyst_LUMO,catalyst_dipole,catalyst_area,catalyst_PSA,catalyst_volume,catalyst_ovality,catalyst_weight,catalyst_H,tres(s),T,Loading,Scheme,catalyst,Yield
134.54,55.091,-0.079,7.639,744.845,-0.009,27.803,1.01,1.755,-0.2614,-0.038,0.1497,0.1117,2.09,147.29,42.332,0.237,7.751,87.918,0.366,16.948,1,1.555,-0.2227,-0.0376,0.1302,0.0926,0.7,-0.1627,6.381,0.7376,4.045,-0.2096,-0.0477,5.883,821.71,60.841,827.67,1.93,846.466,-2935.92,60,65.3,1.105,1a-2b,P1_L1,7.6
134.54,55.091,-0.079,7.639,744.845,-0.009,27.803,1.01,1.755,-0.2614,-0.038,0.1497,0.1117,2.09,147.29,42.332,0.237,7.751,87.918,0.366,16.948,1,1.555,-0.2227,-0.0376,0.1302,0.0926,0.7,-0.1777,6.411,0.7531,4.098,-0.2043,-0.0424,8.279,791.78,71.556,791.81,1.91,836.383,-2968.49,60,65.3,2.512,1a-2b,P1_L3,22.1
134.54,55.091,-0.079,7.639,744.845,-0.009,27.803,1.01,1.755,-0.2614,-0.038,0.1497,0.1117,2.09,147.29,42.332,0.237,7.751,87.918,0.366,16.948,1,1.555,-0.2227,-0.0376,0.1302,0.0926,0.7,-0.1743,6.63,0.753,4.802,-0.2116,-0.0544,6.322,521.98,59.804,519.49,1.67,572.059,-2122.78,189.7,65.3,1.113,1a-2b,P1_L7,0.8
134.54,55.091,-0.079,7.639,744.845,-0.009,27.803,1.01,1.755,-0.2614,-0.038,0.1497,0.1117,2.09,147.29,42.332,0.237,7.751,87.918,0.366,16.948,1,1.555,-0.2227,-0.0376,0.1302,0.0926,0.7,-0.2334,6.945,0.64,6.557,-0.1904,-0.0524,10.05,847.47,62.493,877.47,1.91,948.369,-3570.99,60,65.3,2.513,1a-2b,P1_L4,0.7
134.54,55.091,-0.079,7.639,744.845,-0.009,27.803,1.01,1.755,-0.2614,-0.038,0.1497,0.1117,2.09,147.29,42.332,0.237,7.751,87.918,0.366,16.948,1,1.555,-0.2227,-0.0376,0.1302,0.0926,0.7,-0.2405,6.225,0.7389,4.155,-0.2097,-0.0469,4.904,767.12,18.32,781.41,1.87,786.821,-2732.47,60,65.3,1.13,1a-2b,P2_L1,6.9
134.54,55.091,-0.079,7.639,744.845,-0.009,27.803,1.01,1.755,-0.2614,-0.038,0.1497,0.1117,2.09,147.29,42.332,0.237,7.751,87.918,0.366,16.948,1,1.555,-0.2227,-0.0376,0.1302,0.0926,0.7,-0.2334,6.945,0.64,6.557,-0.1904,-0.0524,10.05,847.47,62.493,877.47,1.91,948.369,-3570.99,600,105.1,2.513,1a-2b,P1_L4,4.1
134.54,55.091,-0.079,7.639,744.845,-0.009,27.803,1.01,1.755,-0.2614,-0.038,0.1497,0.1117,2.09,147.29,42.332,0.237,7.751,87.918,0.366,16.948,1,1.555,-0.2227,-0.0376,0.1302,0.0926,0.7,-0.1627,6.381,0.7376,4.045,-0.2096,-0.0477,5.883,821.71,60.841,827.67,1.93,846.466,-2935.92,600,110,2.352,1a-2b,P1_L1,76.6
134.54,55.091,-0.079,7.639,744.845,-0.009,27.803,1.01,1.755,-0.2614,-0.038,0.1497,0.1117,2.09,147.29,42.332,0.237,7.751,87.918,0.366,16.948,1,1.555,-0.2227,-0.0376,0.1302,0.0926,0.7,-0.1643,6.386,0.7425,3.977,-0.2053,-0.0425,8.079,719.04,73.821,718.01,1.85,780.275,-2811.34,600,110,2.438,1a-2b,P1_L2,80.3
134.54,55.091,-0.079,7.639,744.845,-0.009,27.803,1.01,1.755,-0.2614,-0.038,0.1497,0.1117,2.09,147.29,42.332,0.237,7.751,87.918,0.366,16.948,1,1.555,-0.2227,-0.0376,0.1302,0.0926,0.7,-0.1777,6.411,0.7531,4.098,-0.2043,-0.0424,8.279,791.78,71.556,791.81,1.91,836.383,-2968.49,600,110,2.317,1a-2b,P1_L3,87.4
134.54,55.091,-0.079,7.639,744.845,-0.009,27.803,1.01,1.755,-0.2614,-0.038,0.1497,0.1117,2.09,147.29,42.332,0.237,7.751,87.918,0.366,16.948,1,1.555,-0.2227,-0.0376,0.1302,0.0926,0.7,-0.2405,6.225,0.7389,4.155,-0.2097,-0.0469,4.904,767.12,18.32,781.41,1.87,786.821,-2732.47,600,110,2.345,1a-2b,P2_L1,80.3
134.54,55.091,-0.079,7.639,744.845,-0.009,27.803,1.01,1.755,-0.2614,-0.038,0.1497,0.1117,2.09,147.29,42.332,0.237,7.751,87.918,0.366,16.948,1,1.555,-0.2227,-0.0376,0.1302,0.0926,0.7,-0.1743,6.63,0.753,4.802,-0.2116,-0.0544,6.322,521.98,59.804,519.49,1.67,572.059,-2122.78,600,110,2.393,1a-2b,P1_L7,49.9
134.54,55.091,-0.079,7.639,744.845,-0.009,27.803,1.01,1.755,-0.2614,-0.038,0.1497,0.1117,2.09,147.29,42.332,0.237,7.751,87.918,0.366,16.948,1,1.555,-0.2227,-0.0376,0.1302,0.0926,0.7,-0.1623,6.265,0.7969,4.409,-0.2112,-0.0468,6.253,600.47,61.216,594.66,1.76,650.173,-2354.97,600,71.7,1.196,1a-2b,P1_L5,0.2
134.54,55.091,-0.079,7.639,744.845,-0.009,27.803,1.01,1.755,-0.2614,-0.038,0.1497,0.1117,2.09,147.29,42.332,0.237,7.751,87.918,0.366,16.948,1,1.555,-0.2227,-0.0376,0.1302,0.0926,0.7,-0.1623,6.265,0.7969,4.409,-0.2112,-0.0468,6.253,600.47,61.216,594.66,1.76,650.173,-2354.97,600,48.3,0.748,1a-2b,P1_L5,0.2
134.54,55.091,-0.079,7.639,744.845,-0.009,27.803,1.01,1.755,-0.2614,-0.038,0.1497,0.1117,2.09,147.29,42.332,0.237,7.751,87.918,0.366,16.948,1,1.555,-0.2227,-0.0376,0.1302,0.0926,0.7,-0.1743,6.63,0.753,4.802,-0.2116,-0.0544,6.322,521.98,59.804,519.49,1.67,572.059,-2122.78,124.3,110,1.113,1a-2b,P1_L7,10.9
134.54,55.091,-0.079,7.639,744.845,-0.009,27.803,1.01,1.755,-0.2614,-0.038,0.1497,0.1117,2.09,147.29,42.332,0.237,7.751,87.918,0.366,16.948,1,1.555,-0.2227,-0.0376,0.1302,0.0926,0.7,-0.1643,6.386,0.7425,3.977,-0.2053,-0.0425,8.079,719.04,73.821,718.01,1.85,780.275,-2811.34,202.9,110,1.219,1a-2b,P1_L2,62.6
134.54,55.091,-0.079,7.639,744.845,-0.009,27.803,1.01,1.755,-0.2614,-0.038,0.1497,0.1117,2.09,147.29,42.332,0.237,7.751,87.918,0.366,16.948,1,1.555,-0.2227,-0.0376,0.1302,0.0926,0.7,-0.2405,6.225,0.7389,4.155,-0.2097,-0.0469,4.904,767.12,18.32,781.41,1.87,786.821,-2732.47,160.9,110,1.074,1a-2b,P2_L1,59.7
134.54,55.091,-0.079,7.639,744.845,-0.009,27.803,1.01,1.755,-0.2614,-0.038,0.1497,0.1117,2.09,147.29,42.332,0.237,7.751,87.918,0.366,16.948,1,1.555,-0.2227,-0.0376,0.1302,0.0926,0.7,-0.1627,6.381,0.7376,4.045,-0.2096,-0.0477,5.883,821.71,60.841,827.67,1.93,846.466,-2935.92,123.2,110,1.105,1a-2b,P1_L1,85.8
134.54,55.091,-0.079,7.639,744.845,-0.009,27.803,1.01,1.755,-0.2614,-0.038,0.1497,0.1117,2.09,147.29,42.332,0.237,7.751,87.918,0.366,16.948,1,1.555,-0.2227,-0.0376,0.1302,0.0926,0.7,-0.1777,6.411,0.7531,4.098,-0.2043,-0.0424,8.279,791.78,71.556,791.81,1.91,836.383,-2968.49,600,83.8,1.061,1a-2b,P1_L3,51.7
134.54,55.091,-0.079,7.639,744.845,-0.009,27.803,1.01,1.755,-0.2614,-0.038,0.1497,0.1117,2.09,147.29,42.332,0.237,7.751,87.918,0.366,16.948,1,1.555,-0.2227,-0.0376,0.1302,0.0926,0.7,-0.2405,6.225,0.7389,4.155,-0.2097,-0.0469,4.904,767.12,18.32,781.41,1.87,786.821,-2732.47,60,110,1.413,1a-2b,P2_L1,43.9
134.54,55.091,-0.079,7.639,744.845,-0.009,27.803,1.01,1.755,-0.2614,-0.038,0.1497,0.1117,2.09,147.29,42.332,0.237,7.751,87.918,0.366,16.948,1,1.555,-0.2227,-0.0376,0.1302,0.0926,0.7,-0.1743,6.63,0.753,4.802,-0.2116,-0.0544,6.322,521.98,59.804,519.49,1.67,572.059,-2122.78,60,110,1.419,1a-2b,P1_L7,35.1
134.54,55.091,-0.079,7.639,744.845,-0.009,27.803,1.01,1.755,-0.2614,-0.038,0.1497,0.1117,2.09,147.29,42.332,0.237,7.751,87.918,0.366,16.948,1,1.555,-0.2227,-0.0376,0.1302,0.0926,0.7,-0.1643,6.386,0.7425,3.977,-0.2053,-0.0425,8.079,719.04,73.821,718.01,1.85,780.275,-2811.34,60,110,1.672,1a-2b,P1_L2,88.8
134.54,55.091,-0.079,7.639,744.845,-0.009,27.803,1.01,1.755,-0.2614,-0.038,0.1497,0.1117,2.09,147.29,42.332,0.237,7.751,87.918,0.366,16.948,1,1.555,-0.2227,-0.0376,0.1302,0.0926,0.7,-0.1777,6.411,0.7531,4.098,-0.2043,-0.0424,8.279,791.78,71.556,791.81,1.91,836.383,-2968.49,60,110,1.312,1a-2b,P1_L3,78.4
134.54,55.091,-0.079,7.639,744.845,-0.009,27.803,1.01,1.755,-0.2614,-0.038,0.1497,0.1117,2.09,147.29,42.332,0.237,7.751,87.918,0.366,16.948,1,1.555,-0.2227,-0.0376,0.1302,0.0926,0.7,-0.1627,6.381,0.7376,4.045,-0.2096,-0.0477,5.883,821.71,60.841,827.67,1.93,846.466,-2935.92,60,110,1.417,1a-2b,P1_L1,87.5
134.54,55.091,-0.079,7.639,744.845,-0.009,27.803,1.01,1.755,-0.2614,-0.038,0.1497,0.1117,2.09,147.29,42.332,0.237,7.751,87.918,0.366,16.948,1,1.555,-0.2227,-0.0376,0.1302,0.0926,0.7,-0.1643,6.386,0.7425,3.977,-0.2053,-0.0425,8.079,719.04,73.821,718.01,1.85,780.275,-2811.34,186.8,110,2.494,1a-2b,P1_L2,75.4
134.54,55.091,-0.079,7.639,744.845,-0.009,27.803,1.01,1.755,-0.2614,-0.038,0.1497,0.1117,2.09,147.29,42.332,0.237,7.751,87.918,0.366,16.948,1,1.555,-0.2227,-0.0376,0.1302,0.0926,0.7,-0.1627,6.381,0.7376,4.045,-0.2096,-0.0477,5.883,821.71,60.841,827.67,1.93,846.466,-2935.92,149.9,110,2.493,1a-2b,P1_L1,79.8
134.54,55.091,-0.079,7.639,744.845,-0.009,27.803,1.01,1.755,-0.2614,-0.038,0.1497,0.1117,2.09,147.29,42.332,0.237,7.751,87.918,0.366,16.948,1,1.555,-0.2227,-0.0376,0.1302,0.0926,0.7,-0.2405,6.225,0.7389,4.155,-0.2097,-0.0469,4.904,767.12,18.32,781.41,1.87,786.821,-2732.47,186.8,103.6,2.515,1a-2b,P2_L1,83.4
134.54,55.091,-0.079,7.639,744.845,-0.009,27.803,1.01,1.755,-0.2614,-0.038,0.1497,0.1117,2.09,147.29,42.332,0.237,7.751,87.918,0.366,16.948,1,1.555,-0.2227,-0.0376,0.1302,0.0926,0.7,-0.1777,6.411,0.7531,4.098,-0.2043,-0.0424,8.279,791.78,71.556,791.81,1.91,836.383,-2968.49,179.9,110,2.512,1a-2b,P1_L3,86.5
134.54,55.091,-0.079,7.639,744.845,-0.009,27.803,1.01,1.755,-0.2614,-0.038,0.1497,0.1117,2.09,147.29,42.332,0.237,7.751,87.918,0.366,16.948,1,1.555,-0.2227,-0.0376,0.1302,0.0926,0.7,-0.1627,6.381,0.7376,4.045,-0.2096,-0.0477,5.883,821.71,60.841,827.67,1.93,846.466,-2935.92,60,110,1.502,1a-2b,P1_L1,85
134.54,55.091,-0.079,7.639,744.845,-0.009,27.803,1.01,1.755,-0.2614,-0.038,0.1497,0.1117,2.09,147.29,42.332,0.237,7.751,87.918,0.366,16.948,1,1.555,-0.2227,-0.0376,0.1302,0.0926,0.7,-0.1643,6.386,0.7425,3.977,-0.2053,-0.0425,8.079,719.04,73.821,718.01,1.85,780.275,-2811.34,60,110,1.927,1a-2b,P1_L2,84.2
134.54,55.091,-0.079,7.639,744.845,-0.009,27.803,1.01,1.755,-0.2614,-0.038,0.1497,0.1117,2.09,147.29,42.332,0.237,7.751,87.918,0.366,16.948,1,1.555,-0.2227,-0.0376,0.1302,0.0926,0.7,-0.1777,6.411,0.7531,4.098,-0.2043,-0.0424,8.279,791.78,71.556,791.81,1.91,836.383,-2968.49,137.9,110,1.312,1a-2b,P1_L3,79.4
134.54,55.091,-0.079,7.639,744.845,-0.009,27.803,1.01,1.755,-0.2614,-0.038,0.1497,0.1117,2.09,147.29,42.332,0.237,7.751,87.918,0.366,16.948,1,1.555,-0.2227,-0.0376,0.1302,0.0926,0.7,-0.1777,6.411,0.7531,4.098,-0.2043,-0.0424,8.279,791.78,71.556,791.81,1.91,836.383,-2968.49,60,110,1.647,1a-2b,P1_L3,81.4
134.54,55.091,-0.079,7.639,744.845,-0.009,27.803,1.01,1.755,-0.2614,-0.038,0.1497,0.1117,2.09,147.29,42.332,0.237,7.751,87.918,0.366,16.948,1,1.555,-0.2227,-0.0376,0.1302,0.0926,0.7,-0.1627,6.381,0.7376,4.045,-0.2096,-0.0477,5.883,821.71,60.841,827.67,1.93,846.466,-2935.92,177.6,110,1.048,1a-2b,P1_L1,81.1
134.54,55.091,-0.079,7.639,744.845,-0.009,27.803,1.01,1.755,-0.2614,-0.038,0.1497,0.1117,2.09,147.29,42.332,0.237,7.751,87.918,0.366,16.948,1,1.555,-0.2227,-0.0376,0.1302,0.0926,0.7,-0.1643,6.386,0.7425,3.977,-0.2053,-0.0425,8.079,719.04,73.821,718.01,1.85,780.275,-2811.34,188.8,110,1.446,1a-2b,P1_L2,71.5
134.54,55.091,-0.079,7.639,744.845,-0.009,27.803,1.01,1.755,-0.2614,-0.038,0.1497,0.1117,2.09,147.29,42.332,0.237,7.751,87.918,0.366,16.948,1,1.555,-0.2227,-0.0376,0.1302,0.0926,0.7,-0.1777,6.411,0.7531,4.098,-0.2043,-0.0424,8.279,791.78,71.556,791.81,1.91,836.383,-2968.49,211.9,110,1.368,1a-2b,P1_L3,82
134.54,55.091,-0.079,7.639,744.845,-0.009,27.803,1.01,1.755,-0.2614,-0.038,0.1497,0.1117,2.09,147.29,42.332,0.237,7.751,87.918,0.366,16.948,1,1.555,-0.2227,-0.0376,0.1302,0.0926,0.7,-0.1643,6.386,0.7425,3.977,-0.2053,-0.0425,8.079,719.04,73.821,718.01,1.85,780.275,-2811.34,239.7,110,1.332,1a-2b,P1_L2,68.2
134.54,55.091,-0.079,7.639,744.845,-0.009,27.803,1.01,1.755,-0.2614,-0.038,0.1497,0.1117,2.09,147.29,42.332,0.237,7.751,87.918,0.366,16.948,1,1.555,-0.2227,-0.0376,0.1302,0.0926,0.7,-0.1627,6.381,0.7376,4.045,-0.2096,-0.0477,5.883,821.71,60.841,827.67,1.93,846.466,-2935.92,253.3,110,1.048,1a-2b,P1_L1,87
134.54,55.091,-0.079,7.639,744.845,-0.009,27.803,1.01,1.755,-0.2614,-0.038,0.1497,0.1117,2.09,147.29,42.332,0.237,7.751,87.918,0.366,16.948,1,1.555,-0.2227,-0.0376,0.1302,0.0926,0.7,-0.1627,6.381,0.7376,4.045,-0.2096,-0.0477,5.883,821.71,60.841,827.67,1.93,846.466,-2935.92,108.9,110,1.275,1a-2b,P1_L1,83.3
134.54,55.091,-0.079,7.639,744.845,-0.009,27.803,1.01,1.755,-0.2614,-0.038,0.1497,0.1117,2.09,147.29,42.332,0.237,7.751,87.918,0.366,16.948,1,1.555,-0.2227,-0.0376,0.1302,0.0926,0.7,-0.1777,6.411,0.7531,4.098,-0.2043,-0.0424,8.279,791.78,71.556,791.81,1.91,836.383,-2968.49,92.2,110,1.787,1a-2b,P1_L3,90.2
134.54,55.091,-0.079,7.639,744.845,-0.009,27.803,1.01,1.755,-0.2614,-0.038,0.1497,0.1117,2.09,147.29,42.332,0.237,7.751,87.918,0.366,16.948,1,1.555,-0.2227,-0.0376,0.1302,0.0926,0.7,-0.1643,6.386,0.7425,3.977,-0.2053,-0.0425,8.079,719.04,73.821,718.01,1.85,780.275,-2811.34,66.6,110,2.409,1a-2b,P1_L2,86.4
134.54,55.091,-0.079,7.639,744.845,-0.009,27.803,1.01,1.755,-0.2614,-0.038,0.1497,0.1117,2.09,147.29,42.332,0.237,7.751,87.918,0.366,16.948,1,1.555,-0.2227,-0.0376,0.1302,0.0926,0.7,-0.1777,6.411,0.7531,4.098,-0.2043,-0.0424,8.279,791.78,71.556,791.81,1.91,836.383,-2968.49,192.1,110,1.731,1a-2b,P1_L3,83.3
134.54,55.091,-0.079,7.639,744.845,-0.009,27.803,1.01,1.755,-0.2614,-0.038,0.1497,0.1117,2.09,147.29,42.332,0.237,7.751,87.918,0.366,16.948,1,1.555,-0.2227,-0.0376,0.1302,0.0926,0.7,-0.1627,6.381,0.7376,4.045,-0.2096,-0.0477,5.883,821.71,60.841,827.67,1.93,846.466,-2935.92,221.3,110,1.077,1a-2b,P1_L1,81.7
134.54,55.091,-0.079,7.639,744.845,-0.009,27.803,1.01,1.755,-0.2614,-0.038,0.1497,0.1117,2.09,147.29,42.332,0.237,7.751,87.918,0.366,16.948,1,1.555,-0.2227,-0.0376,0.1302,0.0926,0.7,-0.1643,6.386,0.7425,3.977,-0.2053,-0.0425,8.079,719.04,73.821,718.01,1.85,780.275,-2811.34,192.7,110,1.871,1a-2b,P1_L2,77.7
134.54,55.091,-0.079,7.639,744.845,-0.009,27.803,1.01,1.755,-0.2614,-0.038,0.1497,0.1117,2.09,147.29,42.332,0.237,7.751,87.918,0.366,16.948,1,1.555,-0.2227,-0.0376,0.1302,0.0926,0.7,-0.1627,6.381,0.7376,4.045,-0.2096,-0.0477,5.883,821.71,60.841,827.67,1.93,846.466,-2935.92,180.1,110,1.303,1a-2b,P1_L1,84.9
134.54,55.091,-0.079,7.639,744.845,-0.009,27.803,1.01,1.755,-0.2614,-0.038,0.1497,0.1117,2.09,147.29,42.332,0.237,7.751,87.918,0.366,16.948,1,1.555,-0.2227,-0.0376,0.1302,0.0926,0.7,-0.1643,6.386,0.7425,3.977,-0.2053,-0.0425,8.079,719.04,73.821,718.01,1.85,780.275,-2811.34,144,110,1.899,1a-2b,P1_L2,84.6
134.54,55.091,-0.079,7.639,744.845,-0.009,27.803,1.01,1.755,-0.2614,-0.038,0.1497,0.1117,2.09,147.29,42.332,0.237,7.751,87.918,0.366,16.948,1,1.555,-0.2227,-0.0376,0.1302,0.0926,0.7,-0.1777,6.411,0.7531,4.098,-0.2043,-0.0424,8.279,791.78,71.556,791.81,1.91,836.383,-2968.49,146.6,110,2.038,1a-2b,P1_L3,87.7
134.54,55.091,-0.079,7.639,744.845,-0.009,27.803,1.01,1.755,-0.2614,-0.038,0.1497,0.1117,2.09,147.29,42.332,0.237,7.751,87.918,0.366,16.948,1,1.555,-0.2227,-0.0376,0.1302,0.0926,0.7,-0.1627,6.381,0.7376,4.045,-0.2096,-0.0477,5.883,821.71,60.841,827.67,1.93,846.466,-2935.92,60,110,2.493,1a-2b,P1_L1,85.9
134.54,55.091,-0.079,7.639,744.845,-0.009,27.803,1.01,1.755,-0.2614,-0.038,0.1497,0.1117,2.09,147.29,42.332,0.237,7.751,87.918,0.366,16.948,1,1.555,-0.2227,-0.0376,0.1302,0.0926,0.7,-0.1777,6.411,0.7531,4.098,-0.2043,-0.0424,8.279,791.78,71.556,791.81,1.91,836.383,-2968.49,101.5,110,1.926,1a-2b,P1_L3,90.4
134.54,55.091,-0.079,7.639,744.845,-0.009,27.803,1.01,1.755,-0.2614,-0.038,0.1497,0.1117,2.09,147.29,42.332,0.237,7.751,87.918,0.366,16.948,1,1.555,-0.2227,-0.0376,0.1302,0.0926,0.7,-0.1643,6.386,0.7425,3.977,-0.2053,-0.0425,8.079,719.04,73.821,718.01,1.85,780.275,-2811.34,60,110,2.126,1a-2b,P1_L2,81.4
134.54,55.091,-0.079,7.639,744.845,-0.009,27.803,1.01,1.755,-0.2614,-0.038,0.1497,0.1117,2.09,147.29,42.332,0.237,7.751,87.918,0.366,16.948,1,1.555,-0.2227,-0.0376,0.1302,0.0926,0.7,-0.1627,6.381,0.7376,4.045,-0.2096,-0.0477,5.883,821.71,60.841,827.67,1.93,846.466,-2935.92,218.5,110,1.105,1a-2b,P1_L1,89.4
134.54,55.091,-0.079,7.639,744.845,-0.009,27.803,1.01,1.755,-0.2614,-0.038,0.1497,0.1117,2.09,147.29,42.332,0.237,7.751,87.918,0.366,16.948,1,1.555,-0.2227,-0.0376,0.1302,0.0926,0.7,-0.1643,6.386,0.7425,3.977,-0.2053,-0.0425,8.079,719.04,73.821,718.01,1.85,780.275,-2811.34,135.7,110,1.814,1a-2b,P1_L2,73.5
134.54,55.091,-0.079,7.639,744.845,-0.009,27.803,1.01,1.755,-0.2614,-0.038,0.1497,0.1117,2.09,147.29,42.332,0.237,7.751,87.918,0.366,16.948,1,1.555,-0.2227,-0.0376,0.1302,0.0926,0.7,-0.1627,6.381,0.7376,4.045,-0.2096,-0.0477,5.883,821.71,60.841,827.67,1.93,846.466,-2935.92,600,110,0.935,1a-2b,P1_L1,79.9
134.54,55.091,-0.079,7.639,744.845,-0.009,27.803,1.01,1.755,-0.2614,-0.038,0.1497,0.1117,2.09,147.29,42.332,0.237,7.751,87.918,0.366,16.948,1,1.555,-0.2227,-0.0376,0.1302,0.0926,0.7,-0.1777,6.411,0.7531,4.098,-0.2043,-0.0424,8.279,791.78,71.556,791.81,1.91,836.383,-2968.49,147.9,110,1.591,1a-2b,P1_L3,82.9
134.54,55.091,-0.079,7.639,744.845,-0.009,27.803,1.01,1.755,-0.2614,-0.038,0.1497,0.1117,2.09,147.29,42.332,0.237,7.751,87.918,0.366,16.948,1,1.555,-0.2227,-0.0376,0.1302,0.0926,0.7,-0.1643,6.386,0.7425,3.977,-0.2053,-0.0425,8.079,719.04,73.821,718.01,1.85,780.275,-2811.34,162.9,110,1.701,1a-2b,P1_L2,68
134.54,55.091,-0.079,7.639,744.845,-0.009,27.803,1.01,1.755,-0.2614,-0.038,0.1497,0.1117,2.09,147.29,42.332,0.237,7.751,87.918,0.366,16.948,1,1.555,-0.2227,-0.0376,0.1302,0.0926,0.7,-0.1777,6.411,0.7531,4.098,-0.2043,-0.0424,8.279,791.78,71.556,791.81,1.91,836.383,-2968.49,162.1,110,1.675,1a-2b,P1_L3,90.1
134.54,55.091,-0.079,7.639,744.845,-0.009,27.803,1.01,1.755,-0.2614,-0.038,0.1497,0.1117,2.09,147.29,42.332,0.237,7.751,87.918,0.366,16.948,1,1.555,-0.2227,-0.0376,0.1302,0.0926,0.7,-0.1627,6.381,0.7376,4.045,-0.2096,-0.0477,5.883,821.71,60.841,827.67,1.93,846.466,-2935.92,600,110,1.218,1a-2b,P1_L1,90.6
134.54,55.091,-0.079,7.639,744.845,-0.009,27.803,1.01,1.755,-0.2614,-0.038,0.1497,0.1117,2.09,147.29,42.332,0.237,7.751,87.918,0.366,16.948,1,1.555,-0.2227,-0.0376,0.1302,0.0926,0.7,-0.1777,6.411,0.7531,4.098,-0.2043,-0.0424,8.279,791.78,71.556,791.81,1.91,836.383,-2968.49,600,110,1.424,1a-2b,P1_L3,70.1
134.54,55.091,-0.079,7.639,744.845,-0.009,27.803,1.01,1.755,-0.2614,-0.038,0.1497,0.1117,2.09,147.29,42.332,0.237,7.751,87.918,0.366,16.948,1,1.555,-0.2227,-0.0376,0.1302,0.0926,0.7,-0.1643,6.386,0.7425,3.977,-0.2053,-0.0425,8.079,719.04,73.821,718.01,1.85,780.275,-2811.34,600,110,1.417,1a-2b,P1_L2,94.1
134.54,55.091,-0.079,7.639,744.845,-0.009,27.803,1.01,1.755,-0.2614,-0.038,0.1497,0.1117,2.09,147.29,42.332,0.237,7.751,87.918,0.366,16.948,1,1.555,-0.2227,-0.0376,0.1302,0.0926,0.7,-0.1777,6.411,0.7531,4.098,-0.2043,-0.0424,8.279,791.78,71.556,791.81,1.91,836.383,-2968.49,60,110,1.926,1a-2b,P1_L3,87.6
134.54,55.091,-0.079,7.639,744.845,-0.009,27.803,1.01,1.755,-0.2614,-0.038,0.1497,0.1117,2.09,147.29,42.332,0.237,7.751,87.918,0.366,16.948,1,1.555,-0.2227,-0.0376,0.1302,0.0926,0.7,-0.1627,6.381,0.7376,4.045,-0.2096,-0.0477,5.883,821.71,60.841,827.67,1.93,846.466,-2935.92,600,110,1.09,1a-2b,P1_L1,87.3
134.54,55.091,-0.079,7.639,744.845,-0.009,27.803,1.01,1.755,-0.2614,-0.038,0.1497,0.1117,2.09,147.29,42.332,0.237,7.751,87.918,0.366,16.948,1,1.555,-0.2227,-0.0376,0.1302,0.0926,0.7,-0.1643,6.386,0.7425,3.977,-0.2053,-0.0425,8.079,719.04,73.821,718.01,1.85,780.275,-2811.34,60,110,1.757,1a-2b,P1_L2,77.9
134.54,55.091,-0.079,7.639,744.845,-0.009,27.803,1.01,1.755,-0.2614,-0.038,0.1497,0.1117,2.09,147.29,42.332,0.237,7.751,87.918,0.366,16.948,1,1.555,-0.2227,-0.0376,0.1302,0.0926,0.7,-0.1777,6.411,0.7531,4.098,-0.2043,-0.0424,8.279,791.78,71.556,791.81,1.91,836.383,-2968.49,600,110,1.787,1a-2b,P1_L3,81
134.54,55.091,-0.079,7.639,744.845,-0.009,27.803,1.01,1.755,-0.2614,-0.038,0.1497,0.1117,2.09,147.29,42.332,0.237,7.751,87.918,0.366,16.948,1,1.555,-0.2227,-0.0376,0.1302,0.0926,0.7,-0.1643,6.386,0.7425,3.977,-0.2053,-0.0425,8.079,719.04,73.821,718.01,1.85,780.275,-2811.34,600,110,1.616,1a-2b,P1_L2,84.5
134.54,55.091,-0.079,7.639,744.845,-0.009,27.803,1.01,1.755,-0.2614,-0.038,0.1497,0.1117,2.09,147.29,42.332,0.237,7.751,87.918,0.366,16.948,1,1.555,-0.2227,-0.0376,0.1302,0.0926,0.7,-0.1627,6.381,0.7376,4.045,-0.2096,-0.0477,5.883,821.71,60.841,827.67,1.93,846.466,-2935.92,600,110,1.303,1a-2b,P1_L1,84
134.54,55.091,-0.079,7.639,744.845,-0.009,27.803,1.01,1.755,-0.2614,-0.038,0.1497,0.1117,2.09,147.29,42.332,0.237,7.751,87.918,0.366,16.948,1,1.555,-0.2227,-0.0376,0.1302,0.0926,0.7,-0.1643,6.386,0.7425,3.977,-0.2053,-0.0425,8.079,719.04,73.821,718.01,1.85,780.275,-2811.34,600,110,1.587,1a-2b,P1_L2,75
